	0.0000	0.0071	0.0078	0.0113	0.0176	0.2807	0.3068	0.3069	0.3131	Source	Target
Akkermansia_muciniphilaYL44##H+-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5000000000028597	-1.5000000000028597	Akkermansia_muciniphilaYL44	H+-e0
Akkermansia_muciniphilaYL44##L-Alanine-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7499999999977125	-0.7499999999977125	Akkermansia_muciniphilaYL44	L-Alanine-e0
Akkermansia_muciniphilaYL44##L-Cysteine-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7499999999980291	0.7499999999980291	Akkermansia_muciniphilaYL44	L-Cysteine-e0
Akkermansia_muciniphilaYL44##Acetate-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24999999999937836	0.7499999999994698	Akkermansia_muciniphilaYL44	Acetate-e0
Akkermansia_muciniphilaYL44##Succinate-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24999999999967643	0.7499999999994083	Akkermansia_muciniphilaYL44	Succinate-e0
Akkermansia_muciniphilaYL44##NH3-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.500000000002399	1.4999999999999467	Akkermansia_muciniphilaYL44	NH3-e0
Akkermansia_muciniphilaYL44##CO2-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.250000000005377	2.2500000000009845	Akkermansia_muciniphilaYL44	CO2-e0
Akkermansia_muciniphilaYL44##H2S-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7499999999980166	-0.7499999999980166	Akkermansia_muciniphilaYL44	H2S-e0
Akkermansia_muciniphilaYL44##H2-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24999999999964995	0.7499999999993983	Akkermansia_muciniphilaYL44	H2-e0
Akkermansia_muciniphilaYL44##lactate##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999999991	-1.1102230246251565e-15	Akkermansia_muciniphilaYL44	lactate
Akkermansia_muciniphilaYL44##L-Glutamate-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000004508	Akkermansia_muciniphilaYL44	L-Glutamate-e0
Akkermansia_muciniphilaYL44##L-Aspartate-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0000000000019593	Akkermansia_muciniphilaYL44	L-Aspartate-e0
Akkermansia_muciniphilaYL44##H+-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.00000000000348	Akkermansia_muciniphilaYL44	H+-e0
Akkermansia_muciniphilaYL44##L-Cysteine-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000113	Akkermansia_muciniphilaYL44	L-Cysteine-e0
Akkermansia_muciniphilaYL44##Acetate-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.000000000000365	Akkermansia_muciniphilaYL44	Acetate-e0
Akkermansia_muciniphilaYL44##Glycine-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999999267	Akkermansia_muciniphilaYL44	Glycine-e0
Akkermansia_muciniphilaYL44##Succinate-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000003957	Akkermansia_muciniphilaYL44	Succinate-e0
Akkermansia_muciniphilaYL44##NH3-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.000000000001662	Akkermansia_muciniphilaYL44	NH3-e0
Akkermansia_muciniphilaYL44##CO2-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.00000000000294	Akkermansia_muciniphilaYL44	CO2-e0
Akkermansia_muciniphilaYL44##O2-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9999999999864633	Akkermansia_muciniphilaYL44	O2-e0
Akkermansia_muciniphilaYL44##O2-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.000000000000669	Akkermansia_muciniphilaYL44	O2-e0
Akkermansia_muciniphilaYL44##O2-e0##Microbe##Folate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.499999999994048	Akkermansia_muciniphilaYL44	O2-e0
Akkermansia_muciniphilaYL44##O2-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2143.725429105381	Akkermansia_muciniphilaYL44	O2-e0
Akkermansia_muciniphilaYL44##O2-e0##Microbe##lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4999999999983251	Akkermansia_muciniphilaYL44	O2-e0
Akkermansia_muciniphilaYL44##H2S-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	Akkermansia_muciniphilaYL44	H2S-e0
Akkermansia_muciniphilaYL44##H2-e0##Microbe##H2S-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000357	Akkermansia_muciniphilaYL44	H2-e0
